databaseID,temporalSubjectText,temporalSubjectURI
4967306,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967307,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967309,"Revolution, 1789-1799",
4967314,"Revolution, 1789-1799",
4967314,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967315,"Revolution, 1789-1799",
4967315,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967337,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967338,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967339,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967340,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967473,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967475,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4967476,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967477,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967479,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967483,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4967489,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4967490,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969639,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969640,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969641,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4969642,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969643,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969702,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4969702,"Revolution, 1789-1799",
4969703,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969704,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969707,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4969708,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969709,"14th century","http://id.loc.gov/authorities/subjects/sh2002012457"
4969713,"Revolution, 1789-1799",
4969713,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4969714,"Revolution, 1789-1799",
4969715,"Revolution, 1789-1799",
4969718,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969729,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969734,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4969855,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969856,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969857,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969858,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4969861,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969864,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969865,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969866,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969867,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969873,"1000-1450",
4969876,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969879,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969881,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4969882,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4969883,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4969885,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4970193,"Revolution, 1775-1783",
4970193,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4970193,"Colonial period, ca. 1600-1775",
4970873,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4970875,"Revolution, 1789-1799",
4970875,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4970876,"Revolution, 1789-1799",
4970876,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4970877,"Revolution, 1789-1799",
4970877,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4970878,"Revolution, 1789-1799",
4970878,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4973333,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973336,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973337,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973338,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973340,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973342,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973346,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973347,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973349,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973474,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4973480,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973481,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973487,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973488,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973490,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4973492,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4973598,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973602,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973603,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973605,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973608,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4973609,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4973641,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4973649,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973651,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973655,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973656,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973683,"17th century","http://id.loc.gov/authorities/subjects/sh2002012473"
4973702,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973703,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973704,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973705,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973713,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973714,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973733,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973734,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4973735,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4977815,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4977816,"Revolution, 1789-1799",
4977816,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4977817,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4989713,"Revolution, 1775-1783",
4990874,"1911-1920",
4990873,"1911-1920",
4990875,"1911-1920",
4991073,"1911-1920",
4991133,"1911-1920",
4992753,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4992913,"1775-1865",
4992913,"Colonial period, ca. 1600-1775",
4993554,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4993559,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4993560,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4993563,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4993564,"To 1500","http://id.loc.gov/authorities/subjects/sh2002012483"
4993565,"To 1500","http://id.loc.gov/authorities/subjects/sh2002012483"
4993566,"To 1500","http://id.loc.gov/authorities/subjects/sh2002012483"
4993567,"To 1500","http://id.loc.gov/authorities/subjects/sh2002012483"
4993568,"To 1500","http://id.loc.gov/authorities/subjects/sh2002012483"
4993569,"Revolution, 1789-1799",
4993569,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4993570,"Revolution, 1789-1799",
4993570,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4997036,"Colonial period, ca. 1600-1775",
4998367,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4998368,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4998370,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4998736,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4999452,"1800-1899",
4999514,"1775-1865",
4999535,"Revolution, 1791-1804",
4999548,"Revolution, 1791-1804",
4999853,"Revolution, 1789-1799",
4999853,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4999854,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4999865,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4999866,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4999872,"Revolution, 1789-1799",
4999873,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4999880,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
4999881,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4999884,"Revolution, 1789-1799",
4999884,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
4999885,"1789-1799",
4999885,"Revolution, 1789-1799",
4999885,"Reign of Terror, 1793-1794",
5007493,"20th century","http://id.loc.gov/authorities/subjects/sh2002012476"
5007513,"20th century","http://id.loc.gov/authorities/subjects/sh2002012476"
5007535,"20th century","http://id.loc.gov/authorities/subjects/sh2002012476"
5007536,"20th century","http://id.loc.gov/authorities/subjects/sh2002012476"
5007537,"20th century","http://id.loc.gov/authorities/subjects/sh2002012476"
5014455,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
5014455,"1775-1865",
5022336,"18th century","http://id.loc.gov/authorities/subjects/sh2002012474"
5022336,"19th century","http://id.loc.gov/authorities/subjects/sh2002012475"
